"month","date","sex","species","age","y","x","region"
27,2012-03-25,"M","dog",2.12586210481822,-9.92210917206796,38.1053214476204,"Mara"
27,2012-03-27,"M","jackal",4.62089335732162,-3.98293105016902,31.410087363978,"Morogoro"
27,2012-03-28,"F","dog",3.83055687136948,-9.80569043186302,38.1159508927664,"Singida"
27,2012-03-28,"M","cat",4.37081558443606,-3.38464099455966,35.6675269165866,"Iringa"
27,2012-03-29,"M","lion",7.952882432146,-1.58422907372589,34.8011214346814,"Singida"
27,2012-03-30,"M","dog",5.57031160779297,-9.43863610298944,35.4284393351453,"Singida"
27,2012-03-30,"F","dog",0.0124647971242666,-5.0688867440195,34.0452713574478,NA
27,2012-03-30,"F","dog",0.895989920943975,-6.74386315385727,32.6445856666044,"Geita"
28,2012-04-03,"M","cat",4.95612031593919,-8.63312753035845,35.3290684572773,"Singida"
28,2012-04-04,"M","lion",10.1629995997064,-6.77476587029146,34.7690227406796,"Morogoro"
28,2012-04-05,"F","lion",2.5065726286266,-3.39522582433722,34.2884875078566,"Kigoma"
28,2012-04-07,"M","human",66.2278502061963,-6.94569138262202,39.3702452880861,"Manyara"
28,2012-04-08,"F","jackal",6.16947817243636,-5.16867967313199,33.2878368789457,"Lindi"
28,2012-04-10,"F","dog",1.56315426155925,-7.07015147187502,31.0281594503141,"Geita"
28,2012-04-12,"F","dog",5.91560752876103,-11.0597252771741,37.1707747782786,"Lindi"
28,2012-04-12,"F","dog",7.57858784496784,-9.41021127793917,35.1030878692846,"Lindi"
28,2012-04-13,"F","dog",0.330522188916802,-6.45587510269952,30.8071164034358,"Morogoro"
28,2012-04-13,"M","dog",1.92404068820179,-10.2991755222315,36.2143426524197,"Morogoro"
28,2012-04-13,"M","lion",0.55221889866516,-3.57610800561296,35.7168798851199,"Singida"
28,2012-04-14,"F","jackal",4.73940293677151,-4.82941039659536,31.3446728496545,"Iringa"
28,2012-04-15,"F","dog",0.917459113523364,-5.28458021944499,32.527777634719,"Singida"
28,2012-04-17,"M","dog",2.51577593199909,-7.67740461397492,32.7921889253603,"Lindi"
28,2012-04-17,"M","lion",13.2854686549399,-3.36179459536734,34.3671337735434,"Iringa"
28,2012-04-17,"M","jackal",6.99341738037765,-7.24758769846373,34.1657845014619,"Katavi"
28,2012-04-18,"F","jackal",6.78904055245221,-8.90438962518722,37.762471926754,"Geita"
28,2012-04-24,"F","dog",4.06063686683774,-5.25136134421082,34.4515382073903,"Mara"
28,2012-04-26,"F","human",30.4607183113694,-8.25509370456405,35.9815339188012,"Morogoro"
28,2012-04-26,"F","lion",11.7538736842107,-8.66140898525785,37.1396006194009,"Kigoma"
28,2012-04-26,"F","jackal",1.45903900265694,-3.20886323613994,37.2027790593156,"Geita"
28,2012-04-27,"F","cat",5.17990222200751,-10.1988909822821,35.8748512726297,"Kigoma"
28,2012-04-28,"F","human",24.9565210938454,-6.85225316142441,35.1756057338278,"Morogoro"
28,2012-04-29,"M","dog",1.85780883580446,-2.37297474661762,32.5176986525188,"Pwani"
28,2012-04-30,"F","dog",0.876765685155988,-4.93649661222242,32.9762776064794,"Mara"
28,2012-04-30,"M","dog",3.91513139754534,-5.7142456087863,36.4443641372475,"Geita"
29,2012-05-03,"M","dog",0.505974737927318,-6.4289051954563,38.5795481365268,"Morogoro"
29,2012-05-04,"M","jackal",1.99018830247223,-7.22939348335569,32.2399868814464,"Morogoro"
29,2012-05-04,"M","dog",0.318772412836552,-5.23118612054434,37.1801346096397,"Pwani"
29,2012-05-05,"M","dog",2.81262395717204,-10.4980479998807,40.0888102600805,"Katavi"
29,2012-05-05,"F","human",25.7304361462593,-3.10609588854375,33.0375448733949,"Morogoro"
29,2012-05-10,"F","dog",1.57613417692482,-1.57268641137845,31.5143801737092,"Morogoro"
29,2012-05-12,"M","cat",2.44133651442826,-8.82436532047184,34.0008319001953,"Singida"
29,2012-05-12,"F","dog",5.03231854736805,-7.36638762861777,35.5929520848692,"Tabora"
29,2012-05-14,"M","lion",7.9791306972038,-1.51290986338102,34.8495408108172,"Mara"
29,2012-05-15,"M","lion",12.0710344787221,-4.61910541098418,30.7454894119601,"Simiyu"
29,2012-05-15,"M","dog",4.04455858841538,-10.5611308543611,35.4051210589338,"Mbeya"
29,2012-05-16,"M","dog",7.8902105409652,-5.04578286176758,31.4389810326017,"Pwani"
29,2012-05-16,"M","lion",11.9971163431183,-7.31903307722636,35.1117371207016,"Iringa"
29,2012-05-17,"M","lion",1.26826471765526,-6.86520464857299,30.8383807817529,"Morogoro"
29,2012-05-19,"F","dog",5.74184429831803,-5.05765373179115,34.9500751815686,"Singida"
29,2012-05-19,"M","dog",6.34139254130423,-7.22966771397063,32.8486708703566,"Tabora"
29,2012-05-23,"F","human",28.4790237993002,-9.1857230477235,35.956731463102,"Lindi"
29,2012-05-24,"F","dog",4.87255689501762,-10.7504427382779,37.4871156674598,"Lindi"
29,2012-05-24,"M","dog",6.00021840631962,-9.0701843617412,33.0427577748809,"Simiyu"
29,2012-05-27,"M","cat",7.57438478060067,-10.3225560343998,39.7188062498079,"Mara"
29,2012-05-27,"F","cat",5.80405073799193,-8.80244840726499,34.9344160605755,"Lindi"
29,2012-05-27,"M","dog",1.13717732951045,-3.53630668477414,35.318769078606,"Morogoro"
29,2012-05-28,"F","dog",1.44320300221443,-4.37317515590949,30.3036436598676,"Manyara"
29,2012-05-29,"F","cat",2.06497894972563,-9.98542207337519,34.5908961430561,"Geita"
30,2012-06-01,"M","cat",5.93462087400258,-10.2906433353432,38.2857563474048,"Singida"
30,2012-06-01,"M","jackal",6.74652303382754,-8.26419530076451,37.310450650626,"Morogoro"
30,2012-06-05,"F","lion",12.1152958867606,-6.29146268585678,29.8463486162821,"Simiyu"
30,2012-06-06,"M","human",2.77910711243749,-5.57106290221298,38.8410177198841,"Kilimanjaro"
30,2012-06-06,"M","cat",1.36447913758457,-10.774443640524,39.0437915643809,"Morogoro"
30,2012-06-06,"F","dog",1.85991264134645,-9.66924045368363,38.7741432858981,"Morogoro"
30,2012-06-07,"M","dog",4.75787347555161,-3.69259626802111,34.4687742542404,"Kigoma"
30,2012-06-08,"M","cat",5.79889484681189,-11.2161992904042,36.5884649972866,"Geita"
30,2012-06-11,"F","dog",3.88993862271309,-3.77539444827323,35.6144246107718,"Mbeya"
30,2012-06-11,"F","dog",4.69120261818171,-5.0967021766267,30.119735295322,"Kilimanjaro"
30,2012-06-11,"M","dog",6.1025450322777,-5.05156956769856,33.2448795767139,"Mara"
30,2012-06-11,"M","dog",2.67881438136101,-9.48439845324756,37.9848169082892,"Singida"
30,2012-06-13,"F","lion",7.26022039423697,-2.86923417636245,34.534664006057,"Iringa"
30,2012-06-15,"F","dog",3.30793390236795,-6.56840779027162,30.2988336930321,"Lindi"
30,2012-06-15,"M","dog",2.21389423124492,-4.26118367142952,30.2752196904624,"Mbeya"
30,2012-06-15,"M","cat",2.2771379686892,-6.80499081610742,35.2725845661641,"Iringa"
30,2012-06-16,"F","cat",4.29249103367329,-11.511044532462,35.6634377080321,"Simiyu"
30,2012-06-16,"F","human",27.2947759740055,-8.02761058651075,32.7485056659353,"Mara"
30,2012-06-16,"F","dog",1.20991203375161,-2.38990438556519,32.467828599126,"Lindi"
30,2012-06-17,"F","human",6.5094593167305,-1.9037538215922,31.0605690063967,"Singida"
30,2012-06-20,"M","dog",7.56344814412296,-6.22238677664418,34.9259258275241,"Lindi"
30,2012-06-20,"F","dog",6.56110589206219,-4.25938878566234,34.3295127499289,"Kagera"
30,2012-06-21,"F","cat",5.57397750578821,-3.86672276747435,36.8526195521475,"Lindi"
30,2012-06-21,"M","lion",5.29780333628878,-8.51717921158166,38.1183491509571,"Katavi"
30,2012-06-21,"F","cat",0.387598514556885,-7.68586753734806,32.8832547950087,"Dodoma"
30,2012-06-21,"M","dog",7.78835061006248,-6.49068906413417,38.3665223632262,"Pwani"
30,2012-06-23,"F","cat",7.75711076892912,-5.03643520101652,38.690183803511,"Katavi"
30,2012-06-25,"F","cat",1.68093580380082,-8.46657766839732,31.3927263512734,"Lindi"
30,2012-06-26,"M","dog",2.24513076990843,-10.4268480978906,38.9904698857021,"Lindi"
30,2012-06-27,"F","cat",5.78673840500414,-6.98567270897677,38.5849087356456,"Morogoro"
30,2012-06-28,"F","jackal",2.75079018063843,-5.84511600650188,36.2009271109885,"Rukwa"
31,2012-07-01,"F","cat",3.39364660531282,-11.2867950176789,35.6616845777214,"Tanga"
31,2012-07-01,"F","dog",3.47451747022569,-3.05302174251036,31.9959739031654,"Ruvuma"
31,2012-07-01,"F","cat",3.85323302075267,-5.36841790205531,31.5529139674758,"Mbeya"
31,2012-07-03,"M","dog",0.323856052011251,-4.61367250899084,37.2705007971999,"Mara"
31,2012-07-04,"F","dog",2.08813304267824,-7.91895135523905,32.7143701645198,"Kigoma"
31,2012-07-04,"M","dog",6.79756536707282,-6.08537681506669,31.8340031283219,"Tabora"
31,2012-07-05,"F","jackal",7.76088642142713,-5.97908872972661,31.9120191389964,"Ruvuma"
31,2012-07-05,"F","jackal",5.0013963971287,-5.32317031237916,30.8512844026601,"Mbeya"
31,2012-07-06,"M","cat",4.49412270821631,-3.14991926946321,33.6906112629496,"Dodoma"
31,2012-07-06,"F","dog",0.363405160605907,-8.73399933697552,31.7618573360487,"Tabora"
31,2012-07-08,"F","dog",2.85118457302451,-9.67977441087224,38.7116603631832,"Dodoma"
31,2012-07-09,"M","dog",2.89893056638539,-5.2613694980076,31.612270155214,"Simiyu"
31,2012-07-10,"M","jackal",5.56378362886608,-7.89245462707584,38.2005070836709,"Iringa"
31,2012-07-11,"F","dog",5.7262582462281,-3.1761419423892,31.0272224531752,"Manyara"
31,2012-07-12,"F","human",76.302067860961,-6.07621299702209,36.3946126327009,"Manyara"
31,2012-07-15,"M","dog",4.2368016820401,-8.11119428198439,31.5056554891792,"Tabora"
31,2012-07-16,"F","dog",6.52682020328939,-4.40194969881635,31.6312283661372,"Shinyanga"
31,2012-07-16,"M","lion",9.68912258860655,-2.55448371963107,31.5137289815497,"Mara"
31,2012-07-17,"F","dog",0.842199243605137,-5.38452021117789,33.5421645672549,"Arusha"
31,2012-07-21,"F","dog",1.11175571754575,-7.20771811906603,30.9540611670131,"Ruvuma"
31,2012-07-21,"M","dog",5.56474555842578,-10.6679825182024,38.2119494104354,"Tabora"
31,2012-07-22,"M","lion",7.05496149952523,-9.58392830926653,36.8358000569285,"Ruvuma"
31,2012-07-23,"F","lion",4.0156546595972,-8.1741296449096,37.4039907790785,"Tanga"
31,2012-07-25,"F","dog",6.51471777260303,-5.49692867215844,30.4600632273464,"Singida"
31,2012-07-25,"F","cat",1.53867804817855,-5.81127089853959,31.2380229581044,"Iringa"
31,2012-07-26,"F","dog",7.56186714954674,-10.7380806740326,37.3261275325141,"Manyara"
31,2012-07-27,"F","cat",6.30852062441409,-11.2880546132767,37.2499991055952,"Dodoma"
31,2012-07-27,"F","jackal",7.23635181970894,-3.49035151322322,31.1568353432507,"Dodoma"
31,2012-07-28,"M","jackal",3.38826861232519,-3.28855249943974,34.2752409182377,"Ruvuma"
31,2012-07-29,"F","jackal",7.60773052833974,-3.40499798538628,31.5122590453368,"Tabora"
31,2012-07-29,"F","dog",5.3280233759433,-9.1080921470607,32.8401528280535,"Mbeya"
32,2012-08-01,"F","dog",6.75619203969836,-5.0679672644559,35.2788341919048,"Kagera"
32,2012-08-02,"F","cat",2.56063118577003,-5.31655598298484,32.8892269626155,"Mbeya"
32,2012-08-03,"M","dog",3.46964562684298,-11.6085780123254,36.5335027597841,"Mbeya"
32,2012-08-03,"M","dog",7.14551201090217,-6.61805253736359,34.3089474108343,"Mbeya"
32,2012-08-05,"M","human",41.2217346765101,-9.11777503740257,33.3103558369405,"Iringa"
32,2012-08-05,"F","cat",5.47901906445622,-4.15360073013127,33.1179032813578,"Iringa"
32,2012-08-05,"M","jackal",2.43153424374759,-4.3209688923986,31.6213652090123,"Dodoma"
32,2012-08-06,"F","dog",7.8522844593972,-4.41474138398234,30.6626335181291,"Tabora"
32,2012-08-06,"F","dog",4.45623722299933,-4.96083069612005,38.7027991825657,"Lindi"
32,2012-08-06,"M","dog",2.33240973576903,-9.47946835564609,35.2188844637975,"Rukwa"
32,2012-08-07,"M","human",14.0157756209373,-8.82005705102319,32.4314773981683,"Tabora"
32,2012-08-08,"M","lion",6.08852124656551,-5.60907692091308,32.2162185630231,"Ruvuma"
32,2012-08-09,"M","dog",3.27247902192175,-4.12801380682772,37.6533039606172,"Katavi"
32,2012-08-09,"F","human",50.3763126209378,-8.97069241947002,31.9657202831454,"Singida"
32,2012-08-10,"F","jackal",0.827464142814279,-10.7270648688548,37.2861309159969,"Tanga"
32,2012-08-11,"M","dog",3.99567455984652,-4.73379636036948,33.1231698906144,"Katavi"
32,2012-08-13,"M","dog",0.082541324198246,-11.6445375824627,36.6344999594936,"Mtwara"
32,2012-08-13,"M","cat",1.39306467026472,-7.98514523780012,39.11497919739,"Manyara"
32,2012-08-13,"M","dog",6.90924264676869,-6.96214343761093,31.5756118974541,"Dodoma"
32,2012-08-13,"M","dog",6.34351980686188,-7.95956607458023,32.8031273835352,"Mara"
32,2012-08-13,"F","jackal",5.27449051477015,-2.42080793127702,35.0487217679122,"Kigoma"
32,2012-08-14,"F","dog",1.18184776045382,-10.0237161888882,38.1557551621697,"Tabora"
32,2012-08-14,"F","dog",1.13257173635066,-2.57402825701721,33.7104112201973,"Njombe"
32,2012-08-14,"M","dog",6.57331438548863,-6.51131039222199,33.136640436385,"Mara"
32,2012-08-16,"M","dog",1.17307411693037,-6.38625009864566,35.7285842556233,"Tabora"
32,2012-08-16,"M","cat",1.85407129488885,-5.90967753593759,31.994036602462,"Dodoma"
32,2012-08-18,"F","lion",5.81262103747576,-6.32925942202002,34.278499622528,"Rukwa"
32,2012-08-19,"F","jackal",2.19853258691728,-8.04800317539528,37.7909845142904,"Pwani"
32,2012-08-19,"F","cat",2.44676518626511,-8.2460288928391,39.3001847827785,"Ruvuma"
32,2012-08-22,"M","dog",3.78683350421488,-2.62342796579104,31.0233178653981,"Pwani"
32,2012-08-22,"M","human",29.1388932801783,-2.99873467682871,32.1017231158666,"Singida"
32,2012-08-25,"F","lion",7.12964117294177,-8.57054616926538,37.6121381351018,"Morogoro"
32,2012-08-25,"M","lion",12.4833771341946,-4.37068690182235,31.4937022097368,"Morogoro"
32,2012-08-27,"F","dog",2.65455388650298,-8.87150392859453,38.7751559869829,"Shinyanga"
32,2012-08-27,"M","dog",7.21842658147216,-3.36737020240211,31.0217220185767,"Ruvuma"
32,2012-08-28,"F","cat",4.82222566194832,-8.39193932403342,31.2769995263138,"Arusha"
32,2012-08-31,"M","dog",5.81476806290448,-8.41693923666173,33.2985502800787,"Manyara"
32,2012-08-31,"M","cat",3.17404024675488,-4.35561047257348,36.9452305829819,"Ruvuma"
33,2012-09-01,"F","dog",4.69868443720043,-6.30366232909665,32.4456100482796,"Mbeya"
33,2012-09-01,"F","cat",6.3654308617115,-5.70802400186653,30.3520849045886,"Tabora"
33,2012-09-01,"F","dog",6.07371355034411,-2.62440885843588,35.3233112344869,"Mtwara"
33,2012-09-01,"F","human",60.5582148768008,-9.70699805176947,38.2560340627821,"Pwani"
33,2012-09-01,"F","dog",6.44708532467484,-4.34382142726129,34.6392623637082,"Morogoro"
33,2012-09-01,"F","human",17.5368688255548,-4.44889009643383,37.8828828378122,"Morogoro"
33,2012-09-02,"M","jackal",1.93257760442793,-10.0816306571655,37.1365375849804,"Kilimanjaro"
33,2012-09-02,"F","lion",8.13448142143898,-8.9418960797141,38.049969092719,"Morogoro"
33,2012-09-03,"M","dog",7.36514282971621,-4.5971588125353,37.9007810471339,"Kilimanjaro"
33,2012-09-04,"M","human",40.5319352820516,-8.43841956234156,33.7037388549078,"Pwani"
33,2012-09-05,"F","dog",0.804754378274083,-3.15122368883014,35.7018959747724,"Singida"
33,2012-09-05,"F","lion",1.76100881653838,-2.27532411973065,31.1310585569651,"Manyara"
33,2012-09-05,"F","human",75.2898506261408,-6.93360378741587,36.5699317624502,"Singida"
33,2012-09-06,"F","cat",5.44656774401665,-3.92100207558207,36.6227693559327,"Ruvuma"
33,2012-09-07,"F","dog",4.60425011068583,-2.4761377104065,36.2188321241369,"Morogoro"
33,2012-09-07,"F","dog",2.38999938964844,-7.3533101283281,31.4527074017525,"Rukwa"
33,2012-09-08,"M","human",53.0816455930471,-3.99417486710434,35.9684455881495,"Ruvuma"
33,2012-09-08,"M","cat",2.46689712256193,-5.82316289797596,31.1789566027704,"Dodoma"
33,2012-09-11,"F","jackal",0.752345222979784,-2.32634359150887,34.1497362283947,"Mbeya"
33,2012-09-12,"F","cat",6.16012373194098,-4.08791919379236,33.069982314552,"Geita"
33,2012-09-12,"M","human",66.3688049465418,-10.5264539944304,39.8805992961608,"Singida"
33,2012-09-14,"M","dog",5.66495687514544,-5.21599133463395,38.1843789168991,"Ruvuma"
33,2012-09-16,"M","dog",5.65211313962936,-5.45137376108368,37.0029379371087,"Rukwa"
33,2012-09-17,"M","dog",1.03956964798272,-6.45104433768254,33.2159692322658,"Tabora"
33,2012-09-17,"M","human",72.3894394561648,-11.0014940259949,36.7632883070077,"Singida"
33,2012-09-18,"M","dog",7.70223213359714,-6.43024671866438,36.1028125197961,"Ruvuma"
33,2012-09-18,"F","human",78.3055382035673,-8.94834829257589,33.8922022500347,"Kagera"
33,2012-09-19,"F","cat",1.4651444517076,-5.69160538400395,37.2978577082016,"Ruvuma"
33,2012-09-19,"F","cat",2.15702690184116,-10.3844647545919,36.453403989085,"Tabora"
33,2012-09-21,"M","cat",0.00399584695696831,-9.74376143305647,38.5644828718307,"Mbeya"
33,2012-09-23,"M","lion",12.238090565661,-3.93716115730179,31.3827958947143,"Kagera"
33,2012-09-23,"F","dog",4.7674120310694,-9.00027946475385,38.0923865741362,"Simiyu"
33,2012-09-23,"M","dog",1.0446409471333,-1.98043447089781,31.1938062023341,"Geita"
33,2012-09-23,"M","dog",7.07173174992204,-11.1095396359293,38.0632967751379,"Njombe"
33,2012-09-24,"F","cat",3.92547317221761,-3.81088416190905,35.1587109271962,"Ruvuma"
33,2012-09-24,"M","dog",7.67526232264936,-5.67252746678589,36.2998463861199,"Lindi"
33,2012-09-26,"M","dog",1.36192470043898,-7.5595647268833,33.0137111365394,"Ruvuma"
33,2012-09-27,"M","dog",1.38191905431449,-6.95234287107154,36.4887557200252,"Ruvuma"
33,2012-09-27,"M","cat",5.94633127190173,-10.2581221975408,37.6479859561835,"Lindi"
33,2012-09-27,"M","cat",2.57130692526698,-4.60578616836682,36.2419243247546,"Mbeya"
33,2012-09-28,"F","lion",14.3988998956047,-6.47582734745876,34.5085244633555,"Kigoma"
33,2012-09-29,"M","cat",4.14674856700003,-6.0234290384639,37.0829262997961,"Mbeya"
33,2012-09-29,"M","cat",5.51176870055497,-3.50235379898755,30.7513478745524,"Pwani"
33,2012-09-29,"F","jackal",5.13343690149486,-7.17521502245154,33.9396910731622,"Singida"
33,2012-09-30,"M","lion",8.59303884208202,-2.79324251605768,34.6279501149535,"Njombe"
34,2012-10-01,"M","cat",7.45488203503191,-1.16218600930127,31.1938810419009,"Ruvuma"
34,2012-10-01,"F","dog",5.73613338917494,-6.74506744505545,32.2304538027183,"Ruvuma"
34,2012-10-04,"M","dog",5.01168724521995,-2.66808459949714,33.202166342811,"Pwani"
34,2012-10-04,"M","cat",4.73221492953598,-4.14381900162162,32.872428425583,"Katavi"
34,2012-10-04,"M","dog",6.75524026528001,-5.06602846075939,31.426425508014,"Mbeya"
34,2012-10-05,"M","dog",6.40463769249618,-10.1484480467115,36.496099141793,"Mbeya"
34,2012-10-05,"F","dog",6.63142294064164,-2.65712064533121,34.1240024882029,"Katavi"
34,2012-10-05,"F","jackal",7.10218334197998,-3.79010640971324,31.0739289193743,"Mbeya"
34,2012-10-06,"F","dog",7.29512913525105,-5.03593679634181,30.5713315491213,"Mtwara"
34,2012-10-06,"M","cat",0.470435800030828,-10.0349009892125,38.9702569599286,"Tanga"
34,2012-10-07,"F","cat",1.31584152951837,-4.23010948304292,37.1455448643289,"Tabora"
34,2012-10-08,"M","cat",0.442852057516575,-4.88972826198539,35.6767167028275,"Kigoma"
34,2012-10-09,"M","dog",6.96486789360642,-6.10879680026079,35.5707456631329,"Kigoma"
34,2012-10-10,"F","human",0.848784390836954,-3.88334529082113,35.9275794463234,"Ruvuma"
34,2012-10-10,"F","cat",7.716348413378,-6.00265070671706,30.521136539706,"Iringa"
34,2012-10-10,"M","jackal",3.63226840272546,-3.32036339982788,34.7770326133623,"Katavi"
34,2012-10-11,"F","cat",0.306984251365066,-5.99439135754383,34.3769496138465,"Morogoro"
34,2012-10-12,"M","dog",5.80007374845445,-4.18834416503508,31.2040419529809,"Ruvuma"
34,2012-10-12,"M","dog",0.264078170061111,-7.68562309973219,33.5527990748322,"Rukwa"
34,2012-10-12,"M","dog",3.62530341371894,-3.12515666932869,31.5070347578034,"Kigoma"
34,2012-10-12,"M","dog",0.589278992265463,-11.1314951286982,39.1728150836897,"Shinyanga"
34,2012-10-13,"F","lion",4.83716203132644,-8.72343010107696,38.5481481496529,"Ruvuma"
34,2012-10-13,"M","lion",14.8754003026988,-5.65844364767593,32.2513601177501,"Arusha"
34,2012-10-14,"F","jackal",1.31847670674324,-9.81671382984697,36.7980672348884,"Mtwara"
34,2012-10-14,"M","cat",7.21577855572104,-9.21547288949082,39.4914790550978,"Mwanza"
34,2012-10-14,"M","dog",0.596596227958798,-6.41961456579875,30.09592914025,"Pwani"
34,2012-10-15,"F","cat",3.99666409939528,-7.31285686239637,31.3951618685065,"Lindi"
34,2012-10-15,"F","dog",0.182209683582187,-3.85179096608095,34.6215146625153,"Njombe"
34,2012-10-16,"F","cat",5.35074060037732,-6.13389408537483,34.9207058441946,"Tabora"
34,2012-10-17,"F","dog",7.96274141781032,-3.04362157319839,32.2574480384143,"Kilimanjaro"
34,2012-10-18,"M","cat",4.7198186609894,-11.5693377915284,37.4623449435752,"Morogoro"
34,2012-10-19,"M","dog",4.27111648395658,-3.52540157409705,31.5658784589823,"Manyara"
34,2012-10-20,"F","lion",10.6814981088974,-4.22038740238577,31.1909474148357,"Singida"
34,2012-10-20,"M","lion",6.27538094180636,-7.87417283594067,34.5354510882367,"Tabora"
34,2012-10-20,"F","dog",3.40266469120979,-4.5421703602752,38.5687129564992,"Mbeya"
34,2012-10-21,"F","cat",3.74480251036584,-5.21302754234502,33.4022505476512,"Morogoro"
34,2012-10-22,"F","dog",0.0271583162248135,-9.73907869439603,36.1248408617296,"Geita"
34,2012-10-24,"M","dog",4.11381994187832,-6.56853502853859,31.9357887581034,"Kigoma"
34,2012-10-24,"M","cat",3.65706756897271,-8.87219920147188,39.2532962663524,"Singida"
34,2012-10-25,"M","cat",5.57378247007728,-2.69792586318152,31.2597632545228,"Ruvuma"
34,2012-10-25,"F","cat",7.60258367098868,-7.81865854573089,39.7815182911358,"Simiyu"
34,2012-10-26,"M","jackal",0.335642248392105,-9.05450642783691,37.1986183822402,"Arusha"
34,2012-10-27,"M","dog",5.96023932285607,-3.85517235728339,36.2930156069177,"Pwani"
34,2012-10-27,"F","jackal",7.97741908207536,-7.19265420136463,34.255706008073,"Njombe"
34,2012-10-28,"M","human",70.0002789869905,-9.49218128509718,34.5499055991632,"Kagera"
34,2012-10-29,"M","cat",5.27386750280857,-6.31770571384866,38.2286798712891,"Mbeya"
34,2012-10-30,"F","cat",3.52343297749758,-3.26519816079473,34.9619368447268,"Shinyanga"
34,2012-10-31,"M","dog",2.84877775236964,-1.77128097412975,33.8326694256532,"Njombe"
35,2012-11-01,"F","jackal",5.51621747948229,-2.08289723063162,34.4556559701764,"Ruvuma"
35,2012-11-02,"F","lion",1.21305533917621,-9.56987996360235,36.2556100164997,"Kigoma"
35,2012-11-02,"F","lion",8.94040105165914,-8.85858624931335,37.2830213306297,"Ruvuma"
35,2012-11-03,"M","lion",10.0302197795827,-4.60343476216625,31.3134334652239,"Iringa"
35,2012-11-03,"M","lion",3.4157550917007,-7.00229463920316,34.9320622294516,"Ruvuma"
35,2012-11-05,"M","dog",6.11392737179995,-9.8354406350314,39.7842856465683,"Tanga"
35,2012-11-05,"M","dog",4.74105298705399,-5.01604371144799,34.6499891450265,"Tabora"
35,2012-11-06,"M","dog",7.29949780553579,-5.11111220274414,35.4319760891433,"Kagera"
35,2012-11-07,"F","dog",3.42532391287386,-4.86429775004469,38.0723933019422,"Dodoma"
35,2012-11-08,"F","human",14.5848147757351,-6.96380471541763,33.2367031183591,"Arusha"
35,2012-11-08,"M","dog",5.79408635385334,-4.88658246160228,34.3869394916961,"Kagera"
35,2012-11-09,"F","dog",6.52108281105757,-5.43053897046167,32.9748594129905,"Iringa"
35,2012-11-10,"F","human",48.2594881206751,-5.50634247683087,32.4552579251558,"Singida"
35,2012-11-10,"M","cat",2.76576743833721,-3.97904219078089,33.7906958425295,"Tanga"
35,2012-11-11,"F","dog",6.26061094366014,-6.82869406694273,30.6136159119435,"Lindi"
35,2012-11-11,"F","lion",2.5563982129097,-6.4253614900639,34.5341387027115,"Manyara"
35,2012-11-11,"F","dog",0.581025660037994,-6.69606635160108,36.2757413251897,"Iringa"
35,2012-11-12,"F","dog",3.98562732152641,-7.98546187029523,38.4104149085642,"Lindi"
35,2012-11-14,"M","lion",0.521590177668259,-4.58380626512774,31.1668088395789,"Katavi"
35,2012-11-14,"M","dog",0.279617289081216,-10.6231753459005,38.4283878841574,"Mtwara"
35,2012-11-15,"F","dog",5.49222074449062,-6.19156384229881,34.5064407698729,"Njombe"
35,2012-11-16,"M","cat",4.09228964149952,-2.00781838814134,30.8163023783206,"Kusini Pemba"
35,2012-11-16,"F","cat",6.65044585801661,-6.29239773945155,35.2494562587601,"Morogoro"
35,2012-11-17,"F","dog",1.19305345974863,-3.65080247775365,30.8987753762088,"Tabora"
35,2012-11-18,"M","dog",7.19282220117748,-5.4658952869543,30.9273214859302,"Tabora"
35,2012-11-19,"F","cat",0.726518800482154,-8.97716580900924,37.7229902079137,"Mbeya"
35,2012-11-20,"F","cat",6.14172276854515,-5.7963264531289,37.8628314624851,"Tabora"
35,2012-11-21,"F","cat",1.9771953355521,-2.01587882870183,33.6012468655826,"Singida"
35,2012-11-21,"F","cat",0.683538710698485,-11.1990692420257,36.1997733391779,"Kigoma"
35,2012-11-21,"M","jackal",4.21731191687286,-4.66755673547826,34.2420939235014,"Tabora"
35,2012-11-22,"F","jackal",4.329555073753,-4.28097772464182,31.6558807117183,"Iringa"
35,2012-11-22,"F","dog",2.69536783918738,-6.61581682927878,31.3219860445987,"Kilimanjaro"
35,2012-11-24,"F","dog",5.46515429578722,-6.8346007680613,32.6131039280548,"Mtwara"
35,2012-11-24,"M","dog",5.49951670318842,-6.81710849293153,33.0865868287881,"Lindi"
35,2012-11-25,"M","cat",3.16504414379597,-5.41236804690286,31.193395922988,"Singida"
35,2012-11-25,"F","dog",1.25506753847003,-4.22316934809211,33.1972776037362,"Lindi"
35,2012-11-25,"M","dog",6.17529757507145,-6.68917323643274,31.8612941013459,"Geita"
35,2012-11-25,"F","dog",3.24813536740839,-2.82503120985338,30.5389624798517,"Ruvuma"
35,2012-11-26,"F","dog",7.03227925673127,-5.73772863343138,32.2140067002379,"Lindi"
35,2012-11-26,"F","jackal",0.270708460360765,-4.07826295928768,35.5525084983844,"Ruvuma"
35,2012-11-27,"M","dog",7.98262986168265,-1.32772062794969,31.2627261517338,"Morogoro"
35,2012-11-27,"F","dog",5.00129335559905,-8.2385358243204,39.0632451102996,"Kigoma"
35,2012-11-28,"M","human",26.0541996173561,-9.22306595065287,35.031372472129,"Kigoma"
35,2012-11-29,"F","lion",1.36103445896879,-3.56883029215042,37.069787455744,"Katavi"
